mes	dia	anio	salta	lomitas	iguazu	corrientes	posadas	rioja	ceres	paso	sauce	parana	caseros	mendoza	reynolds	rosario	guale	laboulaye	pehuajo	junin	ezeiza	starosa	neuquen	bblanca	esquel	gallegos
9	23	1996	6	18	10	3.3	12	38	6	0	0	0	0.3	9	0.8	0	0	0	0	0	0	0	0	0	0	0
9	24	1996	2	6	4	13.3	20	26	16	8	5	0.4	3	4	8	0	0	0	0	0	0	0	0	0	0	0
9	25	1996	0	0.2	43	4.9	5	0	0	22	3	3.3	9	2	0	4	0.8	0	0	0	0.2	0	0	0	0	0
9	26	1996	0	0.1	2	0.6	0	0	0.2	7	1	1.6	1	1	0	0.6	1	0.3	0	0	0	0	0	0	0	0
9	27	1996	0	0	0	0.1	0.2	0	0	4	0	0	0.3	0	0	0	0.5	0.5	0	0	5.5	0	0	0	0	0
9	28	1996	0	0	3	7.9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	29	1996	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5
9	30	1996	0	26	0	20.4	34	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
10	1	1996	0	6	9	23.1	46	0	0.1	11	0	0	12	0	0	0	3	0	0	2.1	2.3	0	0	0	0	0
10	2	1996	0	0	55	0.1	5	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	3	1996	0	0	13	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	12	0	15	0	2
10	4	1996	0	0	0	37.4	33	0	0	17	20	13	11	0	26	11	6	0.4	26	16.5	12.8	0	0	2	0	0
10	5	1996	0	0	0	0.1	0.9	0	0	1	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	4
10	6	1996	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	7	1996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	8	1996	0	0	0	17.8	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	9	1996	0	0.3	0	79.6	99	0	12	15	15	9.4	1	0	7	87.5	2	64	0	23.5	5.5	0	5	0	8	0
10	10	1996	0	0	9	0	1	0	25	0	15	6.5	0	0	6	0	0	10	5	7.2	0	41	3	16	1	0
10	11	1996	0.5	84	103	4.9	16	0	0.1	0	0	0	0	0.8	5	0	0	2	2	0.3	0	9	0	42.4	0	0
10	12	1996	0	19	133	43.4	38	0	0	3	0	0	0.2	0	0	0	0	0	0	0	0	0	0	2	0	5
10	13	1996	0	0	79	0.6	21	0	0	0.3	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0
10	14	1996	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	15	1996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	11	0	0
10	16	1996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.6	6.5	0	0	0	0.5	0
10	17	1996	0	0	0	5.6	6	0	22	1	12	2	27	0	0.2	0	0	0	0	0	0	0	0	0	6	0
10	18	1996	0	0	0	0	40	0	0	15	0	0	15	0	0	5	0.2	0	0	0	0	0	0	0	0	0
10	19	1996	17	14	20	7.8	18	3	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	20	1996	9	0.1	116	0	0	7	0	0	0	0	0	0	2	0	0	5	0.8	0.1	0	0.3	0	0	0	0
10	21	1996	2	7	1	0	4	0	2	24	2	5	14	0	0.5	8	0	4	9	6.7	0	0	0	0	0	0
10	22	1996	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	23	1996	0	0.7	5	0.6	0	0	0.2	1	0	0.2	4	0	0	0	0	0	0	0	0	0	0	0	0	0
10	24	1996	0	1	0	1.6	4	0	0	6	0	0.4	7	0	1.5	0	0	0	0	0	0	0	0	0	0	8
10	25	1996	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	26	1996	0	0	1	0	0	0	0	0	0	0	0	0	1.5	0	0	3	23	2	14	0	0	0	4	0
10	27	1996	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4	0	0	0	0	0
10	28	1996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	16	0	1
10	29	1996	0	2	0	15.1	0	0	34	0	24	16.4	0	0	1	4	0	4	12	8	0	0	0	0	0	0
10	30	1996	0	5	0	7.4	16	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0
10	31	1996	0	0	13	0	0	0	0	0	2	1.9	0	0	9	6	0.3	2	7	3.6	0.8	0.8	0	0	0	0.5
11	1	1996	0	54.6	1	0.3	0	0	22	0	47.5	30.2	12	0	0	6	3	0	0	0	0	0	0	0	0	0
11	2	1996	4	0	0	5.3	10	0	2.5	11	0	0	10	0	0	0	0	0	0	0.8	0	0	0	0	0	0
11	3	1996	0.1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	4	1996	9.1	0	0	0	0	0	0	0	0	0	0	0	0	8	0.7	8	0.7	0.3	0	2	0	0	0.5	0
11	5	1996	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	52	106	29.4	18	0	10	0.1	0
11	6	1996	0	0	0	54	30	0	19	28	43	45.7	44	0	0	65	59	0	2	42	33.8	0	0	0	0	0
11	7	1996	0.5	1.6	0	2.5	12	0	0.1	2	0.5	0	0.4	0	4	0	0	11	0	0	0	0	0	0	0	0
11	8	1996	0	20	25	0	0	0	4	0.1	6	3.7	29	0	13	9.6	4	42	14.5	6.8	6.1	0	0	0	0	0
11	9	1996	5.4	1	0	1.4	62	0	0	42	0	0	22	0	0	2	3.2	0	0	0.1	0.8	0	0	0	0	0
11	10	1996	0	0	23.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	11	1996	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	12	1996	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0
11	13	1996	10.9	0.1	20	0	56	0	0	0	0	0	0	0	14	0	0	1	0.5	0	0	0	0	0	0	0
11	14	1996	0	0	7	39.8	7	0.2	6	0	0	0	0	0	4	0	0	2	7	2.7	0	62	0	2	0	0
11	15	1996	7.8	0	0.1	0	19	0	0	0	36	5	0	0	0	0	0	0	8	1	0	1	0	27	0	0
11	16	1996	5.6	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	17	1996	2.8	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	10	0	0	3	0
11	18	1996	9.1	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
11	19	1996	0.3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	20	1996	13.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	21	1996	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0.7	0.4	0	0	0	0	4	3	0
11	22	1996	6.3	3.5	0	2.8	0	0	5	10	4	1	9	0	0	0	6	0.8	13	2.7	0.4	0	0	0	0	0
11	23	1996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	24	1996	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	25	1996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
11	26	1996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3
11	27	1996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	7	0	0
11	28	1996	0	0	0	0	0	0	0	0	19	6.9	0	0	11	22	0	31	40	35.6	0	12	1	0.1	3	5
11	29	1996	7.5	55.6	0	42.3	15	0	0	9	26	34.4	25	0	0	10	20	0	0	0	7.2	0	0	0	0	0.8
11	30	1996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.5
12	1	1996	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	6	0	0	4	0	6	0	0
12	2	1996	0	0	2	0	0	0	8	0	11	5	0	0	0	24	20	0	0	0.6	0	31	0	0	0	0
12	3	1996	0	0	3	0.9	0	0	53	0	2	3	0	0	7	2	28	0	0	5.8	3.3	87	0	0	0	0
12	4	1996	0	23	0	46.1	0	16	5	3	0	0	4	0	18	0	0	3	0.5	0	0	28	11	0	2.6	0
12	5	1996	0.4	3.5	5	5.4	5	5	20	0	5	11	0	5	13	9	12	26	21	2	0.1	89.4	15	21	14	3
12	6	1996	0	25	5	14.4	63	0	4	4	0	1	1	0	0	0	0.1	0	0	0	8.3	0	0	64	0	2
12	7	1996	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	0.2	6
12	8	1996	0	0	0	25.2	0	0	0	2	0	0	0.5	1	46	0	0	7	10	0	0	59	3	2	5	0
12	9	1996	1.8	9	0	109	35	0	3	66.5	0	0	13	1	0	0	0.7	0.6	13	0	0	55	2	39	0	1
12	10	1996	0	1	4	58	54	0	0	5	0	0	4	2	0	0	1	0	0	0.3	0	1	0	41	0	0
12	11	1996	0.3	0	82	0.4	0.1	0	0	0	0	0	0	4	1.5	0	0	2	17.5	4.7	0	3	0	14	0	0
12	12	1996	1.8	0	8	0	0	0	0	0	3	0	0	0	0	6	1	6	0	96	0	0	0	0	0	0
12	13	1996	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	14	1996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	15	1996	0	0.6	0	44.8	7	0	29	0	0	0	0	0	6	0	2	0	0	9.5	4.4	0	0	0	0	0
12	16	1996	19.4	0	18	13.6	25	0	3	0.5	0	0	5	0	0	2	18	0	0	0	0	0	0	0	0	0.5
12	17	1996	3.8	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.5	20.3
12	18	1996	0	0	4	0	0	0	16	0.2	64	20.8	1	0	14	5	42	14	0	15.6	19	0	0	0	0	0
12	19	1996	0	0	0	3.6	34	0	0	5	0	0	24	0	0	0	0	0	9	0	0	0	0	0	0	0
12	20	1996	0	0	62	13.6	26	0	5	0	0	2	0	0	2	10	8	25	6.5	29.6	0.3	0	0	0	0	0
12	21	1996	22.2	0	32	29.8	23	0	44	0	2	0.5	0	0	0	0	2	0	0	0	0	0	0	0	0	0
12	22	1996	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	3	0	0
12	23	1996	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0
12	24	1996	11.9	4	0	0	0	0	0	0	0	0	0	0	13.4	0	0	8	0.5	0	0	10	0	2	16	0
12	25	1996	45	10	0	56.5	56	22	36	11	5	3.5	2	0	0	11	0	16	30	2	0	0	0	0	0	0
12	26	1996	25.6	21	0	1.5	0.2	0	0	4	0	0	6	0	0	0	0	0	1	0	0	2	0	0	0.5	0
12	27	1996	0	0	62	0	8	0	0	0	0	0	0	1	0	11	5	1	65	21.6	11.4	0	0	0	0	1
12	28	1996	25.7	4	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
12	29	1996	23.5	0	54	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0
12	30	1996	6.5	0.2	7	0	0	4	0	0	0	0	0	4	1	0	0	5	3	3	1.7	0	0	0	0	0
12	31	1996	38.4	78.9	0	0	0	74.2	0	0	0	0	0	0	0	0.1	0	0	0.6	4.9	4.9	0	0	0	0	0
1	1	1997	0	17	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0.3
1	2	1997	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5	0	9	0	0
1	3	1997	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0
1	4	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1	5	1997	0	0	0	0	0	1	0.5	0	0	0	0	6	2	0	0	0.7	0	0	0	0	0	0	0	0
1	6	1997	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	11.3	40	51.2	2	0	0	0	0	0
1	7	1997	0	0	0	0	0	4	4	0	20	25.6	0.3	0	4	13	23	19.3	4	56.2	59.5	0	0	0	0	0
1	8	1997	13.8	0	0	57.6	17	3	0.2	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
1	9	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	1	0	0.3	0	0	0	0
1	10	1997	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	48.2	29	18.9	0	30	0	17	0	0
1	11	1997	0	0	0.7	0	0	5	1	0	0	0	0	0	5.5	0	0	0	0	0	0	0	0	0	5	0
1	12	1997	0	0	0	0	0	17	35	0	6	6.5	10	0	2	9	40	2	0.7	9.8	11.7	3	0	0	6	0
1	13	1997	16.8	0	0	0	0	6	8	8	9	3	37	0	0	0	0	0	0	0	0	0	0.3	21	1	0
1	14	1997	4	0	0	0	0	5	0	0	0	0	0	0	27	0	0	0	0	0	0	0.7	0	0	0	0
1	15	1997	4	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	1	0	0	0	0
1	16	1997	0.3	0	0	0	0	27	0	0	0	0	0	4	0	0	0	1	0	0	0	9	0	0	0	0
1	17	1997	11.2	2	5	0	0.4	0	0	0	0.3	6.4	5	0	32.5	18	20	19.7	16	30	15.6	24	0	11	4	0
1	18	1997	13.5	29	0	2.3	41	26	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
1	19	1997	0.2	0	33	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
1	20	1997	15.5	0	59	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
1	21	1997	0.2	0	0	0	0	9	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0.4	0	0	0
1	22	1997	0	0	0	0	0.9	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0.5	0
1	23	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0
1	24	1997	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	25	1997	0	0	36	0	6	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0
1	26	1997	9.7	0	17	0	0	3	0.2	0	0	0	0	9	0	15	0	0	0	5	7.3	0	0	0.2	0	3
1	27	1997	19.7	103	0	0	0	0	0	0	0	0	0	5	16	0	0	0	0	0	0	0	6	0	0	2
1	28	1997	0	0	0	0	0	0	2	0	22	24.1	0	0	4	18	28	13	21	17.7	15.8	16	22	22	0	0
1	29	1997	42.2	0	0	12	0	0	12	0.2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3
1	30	1997	12.3	5	0	11.5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.6
1	31	1997	0	0	14	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	21	2
2	1	1997	0	0	130	4.8	13	0	0	1	11	10	0.6	0	7	8	2	7.8	5	7.6	7.3	4	0	0	2	1
2	2	1997	1.3	0	13	0.1	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2	3	1997	0	0.2	2	2.5	0	0	0	0	0	0	0	0	0	0	0	25.3	8	2	0	0	0	6	4	0
2	4	1997	3.1	0.2	2	60	9	15	8	119	0	4.5	135.1	0	0	0	0	5.3	0.5	20	0	0	0	0	0	4.5
2	5	1997	8.3	18	0	53.1	66	12	7	40	0	0	9	0	0	0	0	1	0	0.3	0	0	0	0	0	0
2	6	1997	0.8	3	0	5.3	4	2	0	17	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
2	7	1997	1.3	0	0	0	0	0	0.4	0	2	0	0	0	0	0	0	0.5	3	2	0	1	0	0	0	0.3
2	8	1997	0	0	0	1.7	0	0	0	0	0	0	0.5	0	0	0	0	0.1	9	3	5.6	0	0	0.2	0.9	0
2	9	1997	0	0	0	2.1	0	0	0.5	0	40	59	0	0	0	32.5	51	0	4	4.5	29.6	5	0	14	0	0
2	10	1997	32.7	0.1	0	3.7	6	0	0	39	0	0	25	0	0	0	4	0	0	0	0	0	0	0	0	0
2	11	1997	0.4	0	2	0	0	0	0	0	5	3.7	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2	12	1997	4.1	0	0	0	0	0	0	0	5	4.3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
2	13	1997	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
2	14	1997	1.4	0	14	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	15	1997	4.7	0	4	4	0	0	0.2	0	0	1.4	0	0	0.4	22	0	19	0	0	0	0	0.9	8	0	0
2	16	1997	0	0	0	0	3	0	0	8	12	0	6	0	0	12	8	0	0	7.9	0	0	0	0	0	0
2	17	1997	0	8	7	0	0	0	0	0	0	0	0	0	18	0	0	1.8	2	0	0	5	0	23	16	0
2	18	1997	0	0	39	0	0	0.2	18.5	52	0	0	43	5	12	0	0	9	18	8.6	5.5	0.1	0	36	2	0
2	19	1997	28.1	3	0	44.4	14	0	0.2	15	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	1997	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	21	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	1997	0	3	0	67	0	0	0	40	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
2	23	1997	0	0	10	6.2	0	0	5	42	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0
2	24	1997	0	0	0	0	36	0	0	4	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	7	0
2	25	1997	32	0	0	0	0	4	6	0	18	1	0	0	0	37	0	1.2	10	0	0	0	0	0	0	0
2	26	1997	6.4	4	0	10.3	25	0	4.5	0	5	25	11	0	0	2	0	0	0	0	0	0	0	0	0	0
2	27	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	28	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1	1997	0.1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
3	2	1997	1.9	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0
3	3	1997	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	4	1997	0	0	0	11.8	65.1	0	0	0	0	9.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	5	1997	0	0	14	0	5	0	0	6	0	0	14	0	0	0	0	0	0	0	0	0	0.5	0	0	0
3	6	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	2
3	7	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	0	10	0.4	2	0	0
3	8	1997	10.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	14.8	0	18	0	0	0	0
3	9	1997	2.5	0.2	0	0	0	0	0	0	0	0	0	7	0.8	0	0	55.9	13	3.4	0	9	0	13	12	0
3	10	1997	0	0	5	46.6	0	0	13	28	0.5	3	24	4	10	0.4	0	4	0	19.6	0.6	0	0	32	0	0
3	11	1997	6.8	0	0	3.1	5	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	0	10	0	0
3	12	1997	1.8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	13	1997	0.1	15	0	5	0.2	25	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	14	1997	0	4	0	0	5	1	0	0	0	0	0	0.5	0	0	0	3	0	0	0	0	0	0	0	0
3	15	1997	3.7	22	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4	4.8	0	0.4	0.8	0	0	0	0
3	16	1997	0.1	0	0	0	0	0	0	0	0	0	0	0.7	10	0	0	23	33	3	0	30	0	32	24.5	0
3	17	1997	0.6	0	0	0	0	7	0	0	0	0	0	0.3	0	0	0	0	0	2.7	0	0	2	0	4	0
3	18	1997	6	0	0	0	0	0	0	0	0	0	0	0.3	4.7	0	0	0	0.6	0	0	67.2	17	3	2	0
3	19	1997	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	10	9	8.9	0	4	1	17	6	0
3	20	1997	0.9	0	0	0	0	17	27	0	0	1.8	0	0	1	17	0.7	108	1	14.9	29.7	0	0	0	0	0
3	21	1997	3.5	0	0	0	0	9	12	2	0	0.7	0	0	0	7	24	3.6	0	0.3	5	0.2	7	8	0	0
3	22	1997	0	15	0	5.6	55	48	5	23	20	12.6	30	0	8	0.4	0	3.4	8	5.3	0.2	0.7	0	18	0	0
3	23	1997	5.3	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3	24	1997	0.1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	1
3	25	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5
3	26	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	27	1997	14.5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	28	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	29	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	30	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	31	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
4	1	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	1
4	2	1997	0	0	0.4	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	1
4	3	1997	0.3	0	0	0	4	0	0.3	9	5	7	8	0	0	4	5	0	0	0	0	0	0	0	0	0
4	4	1997	1	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	5	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	6	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	7	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	8	1997	0	0	0	0	0	0	0.3	0	0	3	0	0	0	4	0	0	0	3.8	0	0	0	0	0	0
4	9	1997	0	0	0	0	0	0	0	0	2	4	0	0	0	18	0.9	0	0	26.5	5.2	0	0	0	0	0
4	10	1997	0	0	0	0	0	0	14	38	12	3.8	35	0	0	0	2	0	0	1	1.1	0	0	0	0	0
4	11	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	12	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	13	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	6
4	14	1997	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	5.5
4	15	1997	1	0	0	6.9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
4	16	1997	0	0	1	1.1	6	0	0	1	0	0	7	0	0.4	0	0	0.2	50	0.2	0	24	0	0.3	0	0
4	17	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0.7	0	0	0	0
4	18	1997	0	1	9	0	0	0	12	0	10	10	2	0	9	51	38.5	13.4	22	31	44.9	5	0	0	0	1
4	19	1997	0	2	0	59.7	60	0	0	42	0	1	42	0	0	0	1.5	0	0	0	0	0	0.1	0	0	0
4	20	1997	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1
4	21	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	3	0
4	22	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6	1	14	0
4	23	1997	0	0	0	0	0	0	0	12	0	0	0	0	0	0	13.5	0.3	0	8.3	22.7	0	13	21	18	0
4	24	1997	0	2	0	0	15	0	0	26	0	0	10	0	0	0	2.5	0	0	0	0.8	0	0	6	0	0
4	25	1997	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
4	26	1997	0	0	0	0	0	0	0	0	0.2	0.5	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0
4	27	1997	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	16	0
4	28	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
4	29	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	8	0
4	30	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
5	1	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	2	1997	0.2	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	3	1997	0	0.6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4
5	4	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5
5	5	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	6	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0
5	7	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	8	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	9	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
5	10	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	11	1997	7	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5
5	12	1997	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	13	1997	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.4	0
5	14	1997	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
